time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2022-11-06T12:00:00Z,0.0,27.125,277.375,26.3
2022-11-07T12:00:00Z,0.0,27.125,277.375,26.17
2022-11-08T12:00:00Z,0.0,27.125,277.375,25.99
2022-11-09T12:00:00Z,0.0,27.125,277.375,25.51
2022-11-10T12:00:00Z,0.0,27.125,277.375,25.17
2022-11-11T12:00:00Z,0.0,27.125,277.375,24.96
2022-11-12T12:00:00Z,0.0,27.125,277.375,24.89
2022-11-13T12:00:00Z,0.0,27.125,277.375,24.78
2022-11-14T12:00:00Z,0.0,27.125,277.375,24.67
2022-11-15T12:00:00Z,0.0,27.125,277.375,24.6
2022-11-16T12:00:00Z,0.0,27.125,277.375,24.63
2022-11-17T12:00:00Z,0.0,27.125,277.375,24.41
2022-11-18T12:00:00Z,0.0,27.125,277.375,24.14
2022-11-19T12:00:00Z,0.0,27.125,277.375,23.96
2022-11-20T12:00:00Z,0.0,27.125,277.375,23.95
2022-11-21T12:00:00Z,0.0,27.125,277.375,23.63
2022-11-22T12:00:00Z,0.0,27.125,277.375,23.01
2022-11-23T12:00:00Z,0.0,27.125,277.375,22.9
2022-11-24T12:00:00Z,0.0,27.125,277.375,22.96
2022-11-25T12:00:00Z,0.0,27.125,277.375,23.19
2022-11-26T12:00:00Z,0.0,27.125,277.375,23.44
2022-11-27T12:00:00Z,0.0,27.125,277.375,23.72
2022-11-28T12:00:00Z,0.0,27.125,277.375,23.96
2022-11-29T12:00:00Z,0.0,27.125,277.375,23.87
2022-11-30T12:00:00Z,0.0,27.125,277.375,23.89
2022-12-01T12:00:00Z,0.0,27.125,277.375,23.72
2022-12-02T12:00:00Z,0.0,27.125,277.375,23.48
2022-12-03T12:00:00Z,0.0,27.125,277.375,23.32
2022-12-04T12:00:00Z,0.0,27.125,277.375,23.26
2022-12-05T12:00:00Z,0.0,27.125,277.375,23.48
2022-12-06T12:00:00Z,0.0,27.125,277.375,23.65
2022-12-07T12:00:00Z,0.0,27.125,277.375,23.73
2022-12-08T12:00:00Z,0.0,27.125,277.375,23.7
2022-12-09T12:00:00Z,0.0,27.125,277.375,23.57
2022-12-10T12:00:00Z,0.0,27.125,277.375,23.4
2022-12-11T12:00:00Z,0.0,27.125,277.375,23.28
2022-12-12T12:00:00Z,0.0,27.125,277.375,23.26
2022-12-13T12:00:00Z,0.0,27.125,277.375,23.29
2022-12-14T12:00:00Z,0.0,27.125,277.375,23.25
2022-12-15T12:00:00Z,0.0,27.125,277.375,23.11
2022-12-16T12:00:00Z,0.0,27.125,277.375,22.99
2022-12-17T12:00:00Z,0.0,27.125,277.375,22.65
2022-12-18T12:00:00Z,0.0,27.125,277.375,22.28
2022-12-19T12:00:00Z,0.0,27.125,277.375,22.02
2022-12-20T12:00:00Z,0.0,27.125,277.375,21.83
2022-12-21T12:00:00Z,0.0,27.125,277.375,21.4
2022-12-22T12:00:00Z,0.0,27.125,277.375,21.15
2022-12-23T12:00:00Z,0.0,27.125,277.375,21.07
2022-12-24T12:00:00Z,0.0,27.125,277.375,20.88
2022-12-25T12:00:00Z,0.0,27.125,277.375,20.6
2022-12-26T12:00:00Z,0.0,27.125,277.375,18.9
2022-12-27T12:00:00Z,0.0,27.125,277.375,18.43
2022-12-28T12:00:00Z,0.0,27.125,277.375,18.09
2022-12-29T12:00:00Z,0.0,27.125,277.375,17.95
2022-12-30T12:00:00Z,0.0,27.125,277.375,18.04
2022-12-31T12:00:00Z,0.0,27.125,277.375,18.81
2023-01-01T12:00:00Z,0.0,27.125,277.375,19.69
2023-01-02T12:00:00Z,0.0,27.125,277.375,20.05
2023-01-03T12:00:00Z,0.0,27.125,277.375,20.19
2023-01-04T12:00:00Z,0.0,27.125,277.375,20.3
2023-01-05T12:00:00Z,0.0,27.125,277.375,20.45
2023-01-06T12:00:00Z,0.0,27.125,277.375,20.02
2023-01-07T12:00:00Z,0.0,27.125,277.375,19.57
2023-01-08T12:00:00Z,0.0,27.125,277.375,19.4
2023-01-09T12:00:00Z,0.0,27.125,277.375,19.48
2023-01-10T12:00:00Z,0.0,27.125,277.375,19.53
2023-01-11T12:00:00Z,0.0,27.125,277.375,19.39
2023-01-12T12:00:00Z,0.0,27.125,277.375,19.34
2023-01-13T12:00:00Z,0.0,27.125,277.375,19.34
2023-01-14T12:00:00Z,0.0,27.125,277.375,19.16
2023-01-15T12:00:00Z,0.0,27.125,277.375,18.39
2023-01-16T12:00:00Z,0.0,27.125,277.375,17.95
2023-01-17T12:00:00Z,0.0,27.125,277.375,17.86
2023-01-18T12:00:00Z,0.0,27.125,277.375,17.97
2023-01-19T12:00:00Z,0.0,27.125,277.375,18.36
2023-01-20T12:00:00Z,0.0,27.125,277.375,18.98
2023-01-21T12:00:00Z,0.0,27.125,277.375,19.4
2023-01-22T12:00:00Z,0.0,27.125,277.375,19.71
2023-01-23T12:00:00Z,0.0,27.125,277.375,19.73
2023-01-24T12:00:00Z,0.0,27.125,277.375,19.65
2023-01-25T12:00:00Z,0.0,27.125,277.375,19.71
2023-01-26T12:00:00Z,0.0,27.125,277.375,19.54
2023-01-27T12:00:00Z,0.0,27.125,277.375,19.2
2023-01-28T12:00:00Z,0.0,27.125,277.375,18.8
2023-01-29T12:00:00Z,0.0,27.125,277.375,19.04
2023-01-30T12:00:00Z,0.0,27.125,277.375,19.69
2023-01-31T12:00:00Z,0.0,27.125,277.375,20.24
2023-02-02T12:00:00Z,0.0,27.125,277.375,21.28
2023-02-03T12:00:00Z,0.0,27.125,277.375,21.21
2023-02-04T12:00:00Z,0.0,27.125,277.375,20.45
2023-02-05T12:00:00Z,0.0,27.125,277.375,19.92
2023-02-06T12:00:00Z,0.0,27.125,277.375,19.78
2023-02-07T12:00:00Z,0.0,27.125,277.375,19.75
2023-02-08T12:00:00Z,0.0,27.125,277.375,19.87
2023-02-09T12:00:00Z,0.0,27.125,277.375,20.1
2023-02-10T12:00:00Z,0.0,27.125,277.375,20.28
2023-02-11T12:00:00Z,0.0,27.125,277.375,20.42
2023-02-12T12:00:00Z,0.0,27.125,277.375,20.36
2023-02-13T12:00:00Z,0.0,27.125,277.375,20.23
2023-02-14T12:00:00Z,0.0,27.125,277.375,20.1
2023-02-15T12:00:00Z,0.0,27.125,277.375,20.17
2023-02-16T12:00:00Z,0.0,27.125,277.375,20.37
2023-02-17T12:00:00Z,0.0,27.125,277.375,20.61
2023-02-18T12:00:00Z,0.0,27.125,277.375,20.56
2023-02-19T12:00:00Z,0.0,27.125,277.375,20.63
2023-02-20T12:00:00Z,0.0,27.125,277.375,20.83
2023-02-21T12:00:00Z,0.0,27.125,277.375,21.08
2023-02-22T12:00:00Z,0.0,27.125,277.375,21.34
2023-02-23T12:00:00Z,0.0,27.125,277.375,21.51
2023-02-24T12:00:00Z,0.0,27.125,277.375,21.85
2023-02-25T12:00:00Z,0.0,27.125,277.375,22.18
2023-02-26T12:00:00Z,0.0,27.125,277.375,22.31
2023-02-27T12:00:00Z,0.0,27.125,277.375,22.21
2023-02-28T12:00:00Z,0.0,27.125,277.375,22.38
2023-03-01T12:00:00Z,0.0,27.125,277.375,22.59
2023-03-02T12:00:00Z,0.0,27.125,277.375,22.75
2023-03-03T12:00:00Z,0.0,27.125,277.375,22.9
2023-03-04T12:00:00Z,0.0,27.125,277.375,23.14
2023-03-05T12:00:00Z,0.0,27.125,277.375,23.46
2023-03-06T12:00:00Z,0.0,27.125,277.375,23.71
2023-03-07T12:00:00Z,0.0,27.125,277.375,23.78
2023-03-08T12:00:00Z,0.0,27.125,277.375,23.68
2023-03-09T12:00:00Z,0.0,27.125,277.375,23.51
2023-03-10T12:00:00Z,0.0,27.125,277.375,23.36
2023-03-11T12:00:00Z,0.0,27.125,277.375,23.2
2023-03-12T12:00:00Z,0.0,27.125,277.375,23.09
2023-03-13T12:00:00Z,0.0,27.125,277.375,23.13
2023-03-14T12:00:00Z,0.0,27.125,277.375,23.1
2023-03-15T12:00:00Z,0.0,27.125,277.375,22.81
2023-03-16T12:00:00Z,0.0,27.125,277.375,22.34
2023-03-17T12:00:00Z,0.0,27.125,277.375,22.24
2023-03-18T12:00:00Z,0.0,27.125,277.375,22.37
2023-03-19T12:00:00Z,0.0,27.125,277.375,22.46
2023-03-20T12:00:00Z,0.0,27.125,277.375,22.14
2023-03-21T12:00:00Z,0.0,27.125,277.375,21.86
2023-03-22T12:00:00Z,0.0,27.125,277.375,21.75
2023-03-23T12:00:00Z,0.0,27.125,277.375,21.84
2023-03-24T12:00:00Z,0.0,27.125,277.375,22.07
2023-03-25T12:00:00Z,0.0,27.125,277.375,22.39
2023-03-26T12:00:00Z,0.0,27.125,277.375,22.88
2023-03-27T12:00:00Z,0.0,27.125,277.375,23.48
2023-03-28T12:00:00Z,0.0,27.125,277.375,24.06
2023-03-29T12:00:00Z,0.0,27.125,277.375,24.28
2023-03-30T12:00:00Z,0.0,27.125,277.375,24.16
2023-03-31T12:00:00Z,0.0,27.125,277.375,23.89
2023-04-01T12:00:00Z,0.0,27.125,277.375,23.88
2023-04-02T12:00:00Z,0.0,27.125,277.375,24.07
2023-04-03T12:00:00Z,0.0,27.125,277.375,24.39
2023-04-04T12:00:00Z,0.0,27.125,277.375,24.74
2023-04-05T12:00:00Z,0.0,27.125,277.375,24.92
2023-04-06T12:00:00Z,0.0,27.125,277.375,24.98
2023-04-07T12:00:00Z,0.0,27.125,277.375,25.27
2023-04-08T12:00:00Z,0.0,27.125,277.375,25.44
2023-04-09T12:00:00Z,0.0,27.125,277.375,25.43
2023-04-10T12:00:00Z,0.0,27.125,277.375,25.35
2023-04-11T12:00:00Z,0.0,27.125,277.375,25.24
2023-04-12T12:00:00Z,0.0,27.125,277.375,24.88
2023-04-13T12:00:00Z,0.0,27.125,277.375,24.57
2023-04-14T12:00:00Z,0.0,27.125,277.375,24.7
2023-04-15T12:00:00Z,0.0,27.125,277.375,24.93
2023-04-16T12:00:00Z,0.0,27.125,277.375,25.01
2023-04-17T12:00:00Z,0.0,27.125,277.375,24.92
2023-04-18T12:00:00Z,0.0,27.125,277.375,24.83
2023-04-19T12:00:00Z,0.0,27.125,277.375,24.76
2023-04-20T12:00:00Z,0.0,27.125,277.375,24.78
2023-04-21T12:00:00Z,0.0,27.125,277.375,24.79
2023-04-22T12:00:00Z,0.0,27.125,277.375,24.92
2023-04-23T12:00:00Z,0.0,27.125,277.375,25.21
2023-04-24T12:00:00Z,0.0,27.125,277.375,25.33
2023-04-25T12:00:00Z,0.0,27.125,277.375,25.36
2023-04-26T12:00:00Z,0.0,27.125,277.375,25.53
2023-04-27T12:00:00Z,0.0,27.125,277.375,25.65
2023-04-28T12:00:00Z,0.0,27.125,277.375,26.02
2023-04-29T12:00:00Z,0.0,27.125,277.375,26.04
2023-04-30T12:00:00Z,0.0,27.125,277.375,25.92
2023-05-01T12:00:00Z,0.0,27.125,277.375,25.84
2023-05-02T12:00:00Z,0.0,27.125,277.375,25.76
2023-05-03T12:00:00Z,0.0,27.125,277.375,25.6
2023-05-04T12:00:00Z,0.0,27.125,277.375,25.5
2023-05-05T12:00:00Z,0.0,27.125,277.375,25.5
2023-05-06T12:00:00Z,0.0,27.125,277.375,25.56
2023-05-07T12:00:00Z,0.0,27.125,277.375,25.69
2023-05-08T12:00:00Z,0.0,27.125,277.375,25.74
2023-05-09T12:00:00Z,0.0,27.125,277.375,25.81
2023-05-10T12:00:00Z,0.0,27.125,277.375,25.88
2023-05-11T12:00:00Z,0.0,27.125,277.375,25.93
2023-05-12T12:00:00Z,0.0,27.125,277.375,26.24
2023-05-13T12:00:00Z,0.0,27.125,277.375,26.51
2023-05-14T12:00:00Z,0.0,27.125,277.375,26.61
2023-05-15T12:00:00Z,0.0,27.125,277.375,26.76
2023-05-16T12:00:00Z,0.0,27.125,277.375,26.83
2023-05-17T12:00:00Z,0.0,27.125,277.375,26.94
2023-05-18T12:00:00Z,0.0,27.125,277.375,27.19
2023-05-19T12:00:00Z,0.0,27.125,277.375,27.42
2023-05-20T12:00:00Z,0.0,27.125,277.375,27.49
2023-05-21T12:00:00Z,0.0,27.125,277.375,27.67
2023-05-22T12:00:00Z,0.0,27.125,277.375,27.85
2023-05-23T12:00:00Z,0.0,27.125,277.375,27.94
2023-05-24T12:00:00Z,0.0,27.125,277.375,27.85
2023-05-25T12:00:00Z,0.0,27.125,277.375,27.61
2023-05-26T12:00:00Z,0.0,27.125,277.375,27.41
2023-05-27T12:00:00Z,0.0,27.125,277.375,27.25
2023-05-28T12:00:00Z,0.0,27.125,277.375,27.08
2023-05-29T12:00:00Z,0.0,27.125,277.375,26.92
2023-05-30T12:00:00Z,0.0,27.125,277.375,26.76
2023-05-31T12:00:00Z,0.0,27.125,277.375,26.7
2023-06-01T12:00:00Z,0.0,27.125,277.375,26.67
2023-06-02T12:00:00Z,0.0,27.125,277.375,26.65
2023-06-03T12:00:00Z,0.0,27.125,277.375,26.71
2023-06-04T12:00:00Z,0.0,27.125,277.375,26.81
2023-06-05T12:00:00Z,0.0,27.125,277.375,26.9
2023-06-06T12:00:00Z,0.0,27.125,277.375,26.99
2023-06-07T12:00:00Z,0.0,27.125,277.375,27.09
2023-06-08T12:00:00Z,0.0,27.125,277.375,27.22
2023-06-09T12:00:00Z,0.0,27.125,277.375,27.45
2023-06-10T12:00:00Z,0.0,27.125,277.375,27.72
2023-06-11T12:00:00Z,0.0,27.125,277.375,27.78
2023-06-12T12:00:00Z,0.0,27.125,277.375,28.0
2023-06-13T12:00:00Z,0.0,27.125,277.375,28.35
2023-06-14T12:00:00Z,0.0,27.125,277.375,28.55
2023-06-15T12:00:00Z,0.0,27.125,277.375,28.69
2023-06-16T12:00:00Z,0.0,27.125,277.375,28.81
2023-06-17T12:00:00Z,0.0,27.125,277.375,28.87
2023-06-18T12:00:00Z,0.0,27.125,277.375,28.78
2023-06-19T12:00:00Z,0.0,27.125,277.375,28.76
2023-06-20T12:00:00Z,0.0,27.125,277.375,28.87
2023-06-21T12:00:00Z,0.0,27.125,277.375,28.81
2023-06-22T12:00:00Z,0.0,27.125,277.375,28.65
2023-06-23T12:00:00Z,0.0,27.125,277.375,28.67
2023-06-24T12:00:00Z,0.0,27.125,277.375,29.0
2023-06-25T12:00:00Z,0.0,27.125,277.375,29.17
2023-06-26T12:00:00Z,0.0,27.125,277.375,29.51
2023-06-27T12:00:00Z,0.0,27.125,277.375,29.71
2023-06-28T12:00:00Z,0.0,27.125,277.375,29.83
2023-06-29T12:00:00Z,0.0,27.125,277.375,29.97
2023-06-30T12:00:00Z,0.0,27.125,277.375,30.05
2023-07-01T12:00:00Z,0.0,27.125,277.375,30.24
2023-07-02T12:00:00Z,0.0,27.125,277.375,30.41
2023-07-03T12:00:00Z,0.0,27.125,277.375,30.58
2023-07-04T12:00:00Z,0.0,27.125,277.375,30.74
2023-07-05T12:00:00Z,0.0,27.125,277.375,30.96
2023-07-06T12:00:00Z,0.0,27.125,277.375,31.22
2023-07-07T12:00:00Z,0.0,27.125,277.375,31.3
2023-07-08T12:00:00Z,0.0,27.125,277.375,31.29
2023-07-09T12:00:00Z,0.0,27.125,277.375,31.15
2023-07-10T12:00:00Z,0.0,27.125,277.375,30.99
2023-07-11T12:00:00Z,0.0,27.125,277.375,30.93
2023-07-12T12:00:00Z,0.0,27.125,277.375,30.98
2023-07-13T12:00:00Z,0.0,27.125,277.375,31.15
2023-07-14T12:00:00Z,0.0,27.125,277.375,31.15
2023-07-15T12:00:00Z,0.0,27.125,277.375,31.01
2023-07-16T12:00:00Z,0.0,27.125,277.375,31.07
2023-07-17T12:00:00Z,0.0,27.125,277.375,31.23
2023-07-18T12:00:00Z,0.0,27.125,277.375,31.25
2023-07-19T12:00:00Z,0.0,27.125,277.375,31.46
2023-07-20T12:00:00Z,0.0,27.125,277.375,31.45
2023-07-21T12:00:00Z,0.0,27.125,277.375,31.45
2023-07-22T12:00:00Z,0.0,27.125,277.375,31.61
2023-07-23T12:00:00Z,0.0,27.125,277.375,31.57
2023-07-24T12:00:00Z,0.0,27.125,277.375,31.49
2023-07-25T12:00:00Z,0.0,27.125,277.375,31.5
2023-07-26T12:00:00Z,0.0,27.125,277.375,31.46
2023-07-27T12:00:00Z,0.0,27.125,277.375,31.4
2023-07-28T12:00:00Z,0.0,27.125,277.375,31.24
2023-07-29T12:00:00Z,0.0,27.125,277.375,31.26
2023-07-30T12:00:00Z,0.0,27.125,277.375,31.45
2023-07-31T12:00:00Z,0.0,27.125,277.375,31.5
2023-08-01T12:00:00Z,0.0,27.125,277.375,31.51
2023-08-02T12:00:00Z,0.0,27.125,277.375,31.57
2023-08-03T12:00:00Z,0.0,27.125,277.375,31.49
2023-08-04T12:00:00Z,0.0,27.125,277.375,31.59
2023-08-05T12:00:00Z,0.0,27.125,277.375,31.6
2023-08-06T12:00:00Z,0.0,27.125,277.375,31.69
2023-08-07T12:00:00Z,0.0,27.125,277.375,31.9
2023-08-08T12:00:00Z,0.0,27.125,277.375,32.02
2023-08-09T12:00:00Z,0.0,27.125,277.375,32.09
2023-08-10T12:00:00Z,0.0,27.125,277.375,32.19
2023-08-11T12:00:00Z,0.0,27.125,277.375,32.33
2023-08-12T12:00:00Z,0.0,27.125,277.375,32.43
2023-08-13T12:00:00Z,0.0,27.125,277.375,32.53
2023-08-14T12:00:00Z,0.0,27.125,277.375,32.48
2023-08-15T12:00:00Z,0.0,27.125,277.375,32.42
2023-08-16T12:00:00Z,0.0,27.125,277.375,32.49
2023-08-17T12:00:00Z,0.0,27.125,277.375,32.25
2023-08-18T12:00:00Z,0.0,27.125,277.375,32.04
2023-08-19T12:00:00Z,0.0,27.125,277.375,31.93
2023-08-20T12:00:00Z,0.0,27.125,277.375,31.68
2023-08-21T12:00:00Z,0.0,27.125,277.375,31.41
2023-08-22T12:00:00Z,0.0,27.125,277.375,31.22
2023-08-23T12:00:00Z,0.0,27.125,277.375,31.24
2023-08-24T12:00:00Z,0.0,27.125,277.375,31.17
2023-08-25T12:00:00Z,0.0,27.125,277.375,31.08
2023-08-26T12:00:00Z,0.0,27.125,277.375,30.96
2023-08-27T12:00:00Z,0.0,27.125,277.375,30.85
2023-08-28T12:00:00Z,0.0,27.125,277.375,30.86
2023-08-29T12:00:00Z,0.0,27.125,277.375,30.88
2023-08-30T12:00:00Z,0.0,27.125,277.375,30.45
2023-08-31T12:00:00Z,0.0,27.125,277.375,30.37
2023-09-01T12:00:00Z,0.0,27.125,277.375,30.57
2023-09-02T12:00:00Z,0.0,27.125,277.375,30.41
2023-09-03T12:00:00Z,0.0,27.125,277.375,30.29
2023-09-04T12:00:00Z,0.0,27.125,277.375,30.18
2023-09-05T12:00:00Z,0.0,27.125,277.375,30.08
2023-09-06T12:00:00Z,0.0,27.125,277.375,30.15
2023-09-07T12:00:00Z,0.0,27.125,277.375,30.23
2023-09-08T12:00:00Z,0.0,27.125,277.375,30.25
2023-09-09T12:00:00Z,0.0,27.125,277.375,30.37
2023-09-10T12:00:00Z,0.0,27.125,277.375,30.48
2023-09-11T12:00:00Z,0.0,27.125,277.375,30.65
2023-09-12T12:00:00Z,0.0,27.125,277.375,30.68
2023-09-13T12:00:00Z,0.0,27.125,277.375,30.77
2023-09-14T12:00:00Z,0.0,27.125,277.375,30.75
2023-09-15T12:00:00Z,0.0,27.125,277.375,30.76
2023-09-16T12:00:00Z,0.0,27.125,277.375,30.82
2023-09-17T12:00:00Z,0.0,27.125,277.375,30.8
2023-09-18T12:00:00Z,0.0,27.125,277.375,30.75
2023-09-19T12:00:00Z,0.0,27.125,277.375,30.72
2023-09-20T12:00:00Z,0.0,27.125,277.375,30.41
2023-09-21T12:00:00Z,0.0,27.125,277.375,30.18
2023-09-22T12:00:00Z,0.0,27.125,277.375,30.02
2023-09-23T12:00:00Z,0.0,27.125,277.375,29.87
2023-09-24T12:00:00Z,0.0,27.125,277.375,29.71
2023-09-25T12:00:00Z,0.0,27.125,277.375,29.62
2023-09-26T12:00:00Z,0.0,27.125,277.375,29.48
2023-09-27T12:00:00Z,0.0,27.125,277.375,29.22
2023-09-28T12:00:00Z,0.0,27.125,277.375,29.23
2023-09-29T12:00:00Z,0.0,27.125,277.375,29.24
2023-09-30T12:00:00Z,0.0,27.125,277.375,29.23
2023-10-01T12:00:00Z,0.0,27.125,277.375,29.24
2023-10-02T12:00:00Z,0.0,27.125,277.375,29.16
2023-10-03T12:00:00Z,0.0,27.125,277.375,28.97
2023-10-04T12:00:00Z,0.0,27.125,277.375,28.76
2023-10-05T12:00:00Z,0.0,27.125,277.375,28.7
2023-10-06T12:00:00Z,0.0,27.125,277.375,28.79
2023-10-07T12:00:00Z,0.0,27.125,277.375,28.77
2023-10-08T12:00:00Z,0.0,27.125,277.375,28.69
2023-10-09T12:00:00Z,0.0,27.125,277.375,28.52
2023-10-10T12:00:00Z,0.0,27.125,277.375,28.27
2023-10-11T12:00:00Z,0.0,27.125,277.375,28.16
2023-10-12T12:00:00Z,0.0,27.125,277.375,28.02
2023-10-13T12:00:00Z,0.0,27.125,277.375,28.05
2023-10-14T12:00:00Z,0.0,27.125,277.375,28.06
2023-10-15T12:00:00Z,0.0,27.125,277.375,28.0
2023-10-16T12:00:00Z,0.0,27.125,277.375,27.7
2023-10-17T12:00:00Z,0.0,27.125,277.375,26.93
2023-10-18T12:00:00Z,0.0,27.125,277.375,26.23
2023-10-19T12:00:00Z,0.0,27.125,277.375,25.89
2023-10-20T12:00:00Z,0.0,27.125,277.375,25.83
2023-10-21T12:00:00Z,0.0,27.125,277.375,25.94
2023-10-22T12:00:00Z,0.0,27.125,277.375,26.01
2023-10-23T12:00:00Z,0.0,27.125,277.375,26.25
2023-10-24T12:00:00Z,0.0,27.125,277.375,26.35
2023-10-25T12:00:00Z,0.0,27.125,277.375,26.42
2023-10-26T12:00:00Z,0.0,27.125,277.375,26.28
2023-10-27T12:00:00Z,0.0,27.125,277.375,26.11
2023-10-28T12:00:00Z,0.0,27.125,277.375,26.04
2023-10-29T12:00:00Z,0.0,27.125,277.375,26.01
2023-10-30T12:00:00Z,0.0,27.125,277.375,26.1
2023-10-31T12:00:00Z,0.0,27.125,277.375,26.16
2023-11-01T12:00:00Z,0.0,27.125,277.375,25.96
2023-11-02T12:00:00Z,0.0,27.125,277.375,25.44
2023-11-03T12:00:00Z,0.0,27.125,277.375,24.98
2023-11-04T12:00:00Z,0.0,27.125,277.375,24.76
2023-11-05T12:00:00Z,0.0,27.125,277.375,24.51
2023-11-06T12:00:00Z,0.0,27.125,277.375,24.21
2023-11-07T12:00:00Z,0.0,27.125,277.375,24.2
2023-11-08T12:00:00Z,0.0,27.125,277.375,24.28
2023-11-09T12:00:00Z,0.0,27.125,277.375,24.48
2023-11-10T12:00:00Z,0.0,27.125,277.375,24.82
2023-11-11T12:00:00Z,0.0,27.125,277.375,25.24
2023-11-12T12:00:00Z,0.0,27.125,277.375,25.59
2023-11-13T12:00:00Z,0.0,27.125,277.375,25.63
2023-11-14T12:00:00Z,0.0,27.125,277.375,25.4
2023-11-15T12:00:00Z,0.0,27.125,277.375,24.95
2023-11-16T12:00:00Z,0.0,27.125,277.375,24.88
2023-11-17T12:00:00Z,0.0,27.125,277.375,24.58
2023-11-18T12:00:00Z,0.0,27.125,277.375,24.33
2023-11-19T12:00:00Z,0.0,27.125,277.375,24.36
2023-11-20T12:00:00Z,0.0,27.125,277.375,24.47
2023-11-21T12:00:00Z,0.0,27.125,277.375,24.54
2023-11-22T12:00:00Z,0.0,27.125,277.375,24.54
2023-11-23T12:00:00Z,0.0,27.125,277.375,24.38
2023-11-24T12:00:00Z,0.0,27.125,277.375,24.19
2023-11-25T12:00:00Z,0.0,27.125,277.375,23.93
2023-11-26T12:00:00Z,0.0,27.125,277.375,23.51
2023-11-27T12:00:00Z,0.0,27.125,277.375,23.4
2023-11-28T12:00:00Z,0.0,27.125,277.375,23.22
2023-11-29T12:00:00Z,0.0,27.125,277.375,22.55
2023-11-30T12:00:00Z,0.0,27.125,277.375,22.13
2023-12-01T12:00:00Z,0.0,27.125,277.375,22.19
2023-12-02T12:00:00Z,0.0,27.125,277.375,22.38
2023-12-03T12:00:00Z,0.0,27.125,277.375,22.84
2023-12-04T12:00:00Z,0.0,27.125,277.375,23.18
2023-12-05T12:00:00Z,0.0,27.125,277.375,23.08
2023-12-06T12:00:00Z,0.0,27.125,277.375,22.67
2023-12-07T12:00:00Z,0.0,27.125,277.375,22.26
2023-12-08T12:00:00Z,0.0,27.125,277.375,22.01
2023-12-09T12:00:00Z,0.0,27.125,277.375,21.87
2023-12-10T12:00:00Z,0.0,27.125,277.375,21.88
2023-12-11T12:00:00Z,0.0,27.125,277.375,21.87
2023-12-12T12:00:00Z,0.0,27.125,277.375,21.83
2023-12-13T12:00:00Z,0.0,27.125,277.375,21.3
2023-12-14T12:00:00Z,0.0,27.125,277.375,20.93
2023-12-15T12:00:00Z,0.0,27.125,277.375,20.69
2023-12-16T12:00:00Z,0.0,27.125,277.375,20.64
2023-12-17T12:00:00Z,0.0,27.125,277.375,20.64
2023-12-18T12:00:00Z,0.0,27.125,277.375,20.42
2023-12-19T12:00:00Z,0.0,27.125,277.375,20.13
2023-12-20T12:00:00Z,0.0,27.125,277.375,19.67
2023-12-21T12:00:00Z,0.0,27.125,277.375,19.31
2023-12-22T12:00:00Z,0.0,27.125,277.375,19.2
2023-12-23T12:00:00Z,0.0,27.125,277.375,19.01
2023-12-24T12:00:00Z,0.0,27.125,277.375,18.95
2023-12-25T12:00:00Z,0.0,27.125,277.375,19.3
2023-12-26T12:00:00Z,0.0,27.125,277.375,19.74
2023-12-27T12:00:00Z,0.0,27.125,277.375,19.64
2023-12-28T12:00:00Z,0.0,27.125,277.375,19.68
2023-12-29T12:00:00Z,0.0,27.125,277.375,19.5
2023-12-30T12:00:00Z,0.0,27.125,277.375,19.35
2023-12-31T12:00:00Z,0.0,27.125,277.375,19.1
